"seller_id","revenue_volatility"
"257e61d3251fb5efb9daadddbc2cf7ca","491.934115753750"
"0307f7565ff85b299b6e5ef162b1b1a9","485.020473303766"
"327b89b872c14d1c0be7235ef4871685","482.087474773338"
"07d75e33f2750d97d467fb57e4dfdd8a","478.994133575767"
"53243585a1d6dc2643021fd1853d8905","473.861926323144"
"4c8545742faaf58fafd5fd14d25d75cf","466.511879091340"
"edb1ef5e36e0c8cd84eb3c9b003e486d","463.152096187764"
"2a167ca73899c85001a837d8fb4962f6","461.880215351701"
"2b3e4a2a3ea8e01938cabda2a3e5cc79","461.558120495743"
"2fdde51ad3e12f297da656d4fbd5d0b5","461.290171391308"
"4677a5437afda5fa7140b927b07be1cc","459.718291605156"
"89dda63a3c907c468ec88c310ed91213","456.090944933135"
"8fb791022c1fc8909664f48ab7dc636d","453.354166187982"
"c847e075301870dd144a116762eaff9a","452.547127432122"
"120476eb7a04c149d14772edaf5d9bf2","443.892505005435"
"1f1bb1f0859883505541bdd6606193e5","436.456106986841"
"b4f8921fcc4ff77b66bea6dda43dcd51","434.355462264128"
"989becdce12ebc39863c2bceab6f3ca1","433.939737876697"
"1710c3aaa9c6b44ec3883ee0fe300e21","430.698740420726"
"270297ead4c65a6cd2593960d2af6b21","423.154421856658"
"8cc6a0e5738e61a87b03c78b2ba9db4b","421.412817500662"
"54065e9aef7e9e9c2dc23b7594db021a","416.458070129304"
"b32be1695eb7ec5f10f72d9610a12527","414.180793215474"
"02d35243ea2e497335cd0f076b45675d","410.231134037061"
"4eeb99008a0f59d2c7759c59f9a346eb","408.707719525824"
"ea6b12bf9ffe2bac34602ec631d97a47","403.917079249059"
"b37c4c02bda3161a7546a4e6d222d5b2","399.182199717658"
"91f5779a8731baca4809fdeade81803f","394.977953545089"
"8b8cfc8305aa441e4239358c9f6f2485","394.868549556142"
"5b35136197710e16ac5e7b7c2bd4ea85","394.027284729257"
"ff69aa92bb6b1bf9b8b7a51c2ed9cf8b","392.300286971466"
"685b870da5b52a710782c9c0fefbeb5b","391.030049996161"
"282c7480173bb9c01dd41cc739fec010","388.857644719945"
"ad97a199236354e53fcd91a5a913e9a2","384.407415058079"
"f1fd5ab1181f827ffad998c1a5de7d74","384.188507310570"
"822b63912576852aea9a8436d72317b7","381.956142213998"
"d71d863e5ef30d94e440c11be17dcd8f","378.299566722643"
"9596c870880d900012f2e8e6e30d06d7","377.714531702500"
"94144541854e298c2d976cb893b81343","376.683568495995"
"7e93a43ef30c4f03f38b393420bc753a","376.558090535781"
"4a3ccda38b2129705f3fb522db62ca31","376.400843285352"
"2bd05d410a8fd26dc4184a15f4f2f588","376.349703903924"
"c840d3fdbba0790404fdae73d253b253","374.996782509274"
"70eea00b476a314817cefde4aad4f89a","374.376353961787"
"556a6409838156ea299c9d1f9e2dde43","372.932907281368"
"ea566164622c6b439516ab18062c42cd","372.410862460512"
"866558b3bccef2dbc6d29a2b5995016f","368.817931595885"
"d03698c2efd04a549382afa6623e27fb","363.340450522909"
"a4bd6e9adf39b63f43dc545d3ca1f53d","357.675915627541"
"747e73c01a4593d4cf60dcf970fd2689","357.343569551769"
"f5a590cf36251cf1162ea35bef76fe84","355.638885892208"
"39f776d2974049026ff531fc42ef2a3e","352.660000000000"
"606ce7768feac12c5e8bd58db8b08f0f","343.158246294621"
"e9c6969d40e6a3d2d0f90013165c2b98","339.868749202460"
"4dbd95a08b31ede5c82d3f861cb1ce1a","337.436773974029"
"5dceca129747e92ff8ef7a997dc4f8ca","335.415918094277"
"a0415d9b25ede3c4b1e477e9916ffc03","332.292142047727"
"bc302730ea8cf49b5c74f579febb5bbf","331.381968031400"
"52ac6f920b7280e4c6d30dd94de6259b","331.029059291232"
"ce248b21cb2adc36282ede306b7660e5","328.785359622785"
"6b333a05bf188ef3e1f1662a86bd9855","328.260397280995"
"a6bd7d1ccdac48c6b33b28596b7eb122","328.078706699449"
"26d8a1c7c75d513045798992ead43aa2","328.067208415522"
"c6bda72e4dbf5c5866b13cb1810c6d03","327.765616963066"
"2c43fb513632d29b3b58df74816f1b06","327.369577083760"
"ed46f1eb4a638113deb2a1137b5f22e9","326.202902092139"
"961dff0a659b4561334372337dd897d9","325.000000000000"
"2a5b78b41cd05baeac8df54c6606b92c","323.043789249119"
"e5e33c0d8e7e002f398f5dc4cbbb338f","321.470081750372"
"2addf05f476d0637864454e93ba673d5","319.109936409306"
"240b9776d844d37535668549a396af32","318.744570912744"
"f0837c8d71434931d9e38e7b79234797","317.030224553799"
"186cdd1b2df32caa72cfb410bba768d3","315.717740632357"
"5b67882648febfb6e1225e6ad7164f6b","314.448281396327"
"15fa791d5e017f66402dc28c44480657","314.262742666978"
"fa1c13f2614d7b5c4749cbc52fecda94","313.661475967464"
"b2ac621f0d0322434d04a12b078b9369","312.755828616084"
"8c91bfea4263b8fba54081460693e2a1","311.834090503267"
"e70053bf73d1b5863932e53a9fa47496","309.643343219259"
"5bffbafbb22daf6d3bfc216a46db8708","305.478608690672"
"903037660cf848a717166eb7a06d616e","304.770281239970"
"054694fa03fe82cec4b7551487331d74","304.159882661700"
"8476243f92442881ddd5b578975cf115","304.136881065487"
"7681ef142fd2c19048da7430856b5588","304.098389407765"
"cfa5ab0e4d3fc212fd0b3410e7081c62","303.229383478518"
"c60b801f2d52c7f7f91de00870882a75","300.544064785929"
"014c0679dd340a0e338872e7ec85666a","299.782270195903"
"04308b1ee57b6625f47df1d56f00eedf","299.602743155409"
"44f091b5abab8018f682fce8124b85e5","299.058217855097"
"4fb41dff7c50136976d1a5cf004a42e2","297.153159162073"
"a513150f33f99a06569e9cd5c4bb889b","296.772716063994"
"83d7070a0b9a8b4625fa8682b819fabb","296.440375876836"
"9ed65337433adfbedefd23dd76eaa494","292.529832096945"
"9df5750209b83567ec144eb299d7d634","292.483161908511"
"9535a841eecebed61a9fb1ac1cbb5597","291.964389951925"
"0873d9f8f36123f8d910f4760e788cfb","291.578192834558"
"5c030029b5916fed0986310385ec9009","290.737094678719"
"7b8e8ec35bad4b0ef7e3963650b0a87b","288.980877706467"
"7901646fdd36a55f564ffaf2dbccaaf7","288.787187593128"
"a44fb5a447105f8469bdf16bf9159f25","285.840692452961"
"17e34d8224d27a541263c4c64b11a56b","281.239082176469"
"7178f9f4dd81dcef02f62acdf8151e01","281.215365498132"
"522620dcb18a6b31cd7bdf73665113a9","277.333238642029"
"d624126b9206f595fb3fbb6ba03b28a8","276.893784957605"
"f08a5b9dd6767129688d001acafc21e5","276.551228891925"
"74bafed391319577bce6f4d2acc0589a","275.378527364305"
"8f580d36c1e9d6fbce95283403c7d447","275.066047182309"
"cfd7ddab722b902f7ac5b5f3ba6d723d","274.383843316397"
"397c4d0c005b6f41f90098ac724e28cb","274.197556517194"
"34f563c82a85b99ae9e6d60db5fc2e28","274.048837866017"
"56db5c0782e8f7ddc9343f9576ff6d16","272.236110756821"
"30c7f28fd3a5897b2c82d152bb760c17","270.202802195473"
"64cc804291f90c81f02bfc2bb58ff55a","268.559155494651"
"ce69a8021d18961dd2a40269b7c2c293","268.311545966308"
"4391ea5c5990502176a1dcda44a2373d","266.999438201656"
"15aac934c58d886785ac1b17953ea898","265.487292612022"
"165fc07beebdcb6190fba8a06db2a449","263.967069837003"
"76d5af76d0271110f9af36c92573f765","263.814080636924"
"f805b96fa705ba7995a221f1749dc141","263.069482248466"
"af4a0e4cfe1d9c26b6712b1be25a72e5","262.906030135952"
"b3b17aab11f273023a5f22ca52e1eb70","260.823203702707"
"52d76513f0c4d97f3b99570e2c94ee31","259.581718530481"
"a63bfbaa882c8f4542891b4e2246cc7f","256.256939511146"
"968268a686aa05d1f529fb07dff08130","255.962692255171"
"850f4f8af5ea87287ac68de36e29107f","254.500178015209"
"5670f4db5b62c43d542e1b2d56b0cf7c","253.438953782935"
"49e7217cfe4e427191c378ec626d8737","253.271596933385"
"5bf397d04035b5f45cc41e82ec106803","252.500000000000"
"d1b65fc7debc3361ea86b5f14c68d2e2","252.446648684333"
"38874e327ce94d11390b96eb42d61928","247.709507286257"
"b7d5b4b87af9d42b601865d3f3810bff","246.780266634105"
"edc518ba25576a0188a0e8f2c3af186f","245.954802348347"
"31ae0774c17fabd06ff707cc5bde005f","245.901196067186"
"6025c79c035c3d772133b8b8238463b2","245.006229104486"
"7b1222c3624aa89b9558b50a2594188c","244.514085267848"
"6e386f64c84e482f0b9abf960797ee1b","243.295496058392"
"081acf3de680d554796c9cf041be7bc2","241.232004140057"
"099095b050cfe8eb1ddff5317587e96e","240.667510134778"
"e5475dcab1e07b63d7f6e902d8f5eda8","240.558195898695"
"822bad9bc42b51213ba522fe87b7ab5d","240.381804146458"
"d3dcf0604eabf0224fbd5948b5e02f69","239.697417475542"
"52562a9f449c3dc3d53f5f5b9ed74903","238.274151826360"
"b0f2a6122a90a93eb03e68653dd960e3","238.237876321725"
"acadd4d36859671cb635527c6c977533","236.473891825613"
"7bac63f6603d382cc8d0832eb6c100a8","233.792914108051"
"bce6a5ecf98e99fd2a8868b15c51f04b","233.451678899408"
"b566ab0ef88016e00422755e305103c6","233.238718912620"
"b19f3ca2ea475913750f25a5c37c8d8f","233.232613369034"
"5e105f5c9f63f5f1fd75d6cb942e55b1","231.297275862533"
"5145090ab595c0d0b8557199f5701fbf","231.012265186649"
"a00824eb9093d40e589b940ec45c4eb0","230.940107675850"
"1284de4ae8aa26997e748c851557cf0e","229.419557434264"
"b1204cfda1d4948679db3cfc0d3cb95c","228.445333027003"
"ea65d8b58316a6f2362f2a9e4b3e86ad","227.850965545464"
"612170e34b97004b3ba37eae81836b4c","226.564983613163"
"e96498ed8daaa3e9c23f7a62da76591c","224.480443505242"
"e59aa562b9f8076dd550fcddf0e73491","221.524359395969"
"c2d70ce2c5d0a2eb75e78668236e6dc8","221.496773490421"
"bd4889b5e9133b35b66e42a8665cea5c","221.011069238398"
"33c51922b6e3c16b24a8f28e5833c99d","220.838510926328"
"626ab1cd96932367f0eeec2e47046c12","219.393102292058"
"432c67955c0acd1fd6b0b5d678766a71","218.048924173758"
"0ac4201fda2c68ebc0e47cb9423cf3c9","217.528690572021"
"0b0ddbc7b9d9584f442c7ac92b0ff6c9","217.461417344166"
"72c5da29406b4234927b81855e7b64f6","215.108449767298"
"9a84ba99f5367fdbd4598363496f1ea2","213.715260752089"
"9c4d31c7e46ab03a43fc06e3142afd4e","212.768430459032"
"134285d1f41da5c13a756ee8142c8a4e","211.450000000000"
"9e9b539eb2806acee3f5c28085c1db9f","209.841209807162"
"f19516b9ff26bfeb091b30108db4ddbd","208.837190174547"
"4e8dacf3d38f281ae26c3e0321d92d88","208.484132147132"
"89c127985a8b130cfa45c1d36764017a","208.482800318327"
"aba1721a889e04decc910aa13b768ef4","206.938472807043"
"9140bd1d9de28b197dce077bdd687438","206.012551867079"
"d17f467e4bf608a510c20d82f4ba3b6b","205.857398767382"
"87b740daf17b5d1be335a64164ec6842","205.688337801861"
"f9eedec3129e8cc6b6429c42d0808c5b","205.060966544099"
"d379f449f2a3b271bc01c0782020f705","203.253538853940"
"d6ab728cf30867cf3f1a2e216ae2f9b7","201.348530586222"
"a2e874074c877c5a05abae80ad6e488f","199.560305893989"
"3d3ccf2b2f8134b10dce9dd446f0e075","198.767108278340"
"c1849d4d32d7a6cecd5aa471809d3135","198.677192198803"
"8a43128d7f9a3db592b866e6861a6cce","198.318556872523"
"b43d8b707f887a30f4675391098354a0","197.997474731371"
"299c89a525fee36c567f4fe72f038100","197.989898732233"
"2e3be8a987a30d7544dbbda6861cc14e","197.831118425651"
"1b7e5006cb25dd23ce8686691013b121","197.193238843157"
"d32e3909cfb714fb2a6cb092c85b9c5f","196.237008834633"
"1da366cade6d8276e7d8beea7af5d4bf","195.826258784648"
"712e6ed8aa4aa1fa65dab41fed5737e4","195.339476535826"
"6cf476a4ca74498db55cbccdaa9dcfb6","194.131153506862"
"b4a476fbd28de64b1e347abf9089366a","194.126122219609"
"1976a05ecf2996d6ffb7b5430e635fe7","192.484270641641"
"9baf5cb77970f539089d09a38bcec5c3","191.818278310330"
"cbf09e831b0c11f6f23ffb51004db972","191.476304307116"
"c8025364abeecb115431bf95c11a747f","190.918830920368"
"05feb94f19d094d4b0f9281f0b1d4c99","190.844875924576"
"966cb4760537b1404caedd472cc610a5","190.517492947285"
"527801b552d0077ffd170872eb49683b","189.400164625716"
"52bb00821bcdd358a5a5a27e1f6be5a1","189.363196001757"
"bba3293d6f5d5af2f415e004e8b93ae3","189.202854559675"
"d6b664fa0667064c6d76394e7848d790","188.163404164218"
"34d1ca11b242c0fee2c834ae8d788566","187.382733461523"
"ccc4bbb5f32a6ab2b7066a4130f114e3","187.128043620974"
"ade45994b717ccee333492330fbf037b","187.062199994191"
"a35ef466c6fd6d052f5d241240d3c5e2","186.657449177185"
"577719699805dd125d5b6fdde5943bba","186.597071635267"
"f35b3c613c4f7b2275f4185d0a3c59ec","186.505491347514"
"46dc3b2cc0980fb8ec44634e21d2718e","186.052278980258"
"59b22a78efb79a4797979612b885db36","185.792353675307"
"f12ff17ad8bbf01ec5c33b17e506649b","185.775667196131"
"17f51e7198701186712e53a39c564617","185.553300489117"
"333c4210e76a1aa2ab817b99437e3ff1","184.554869889689"
"4aba391bc3b88717ce08eb11e44937b2","184.333691209875"
"f1c1ac3f3efc07e659c035008e615e66","184.229672771979"
"be9a160a9011f627c3e121d076c1ec7b","184.165169138492"
"23a0ffca143a15b9b5bbdb7d552f626a","183.752571895143"
"3d39fbf22a665714baf62fae36029e23","183.438146445685"
"a414555ce331b8c8aea4a9cb8395194d","183.080424438278"
"48162d548f5b1b11b9d29d1e01f75a61","182.865210595547"
"8ae520247981aa06bc94abddf5f46d34","182.678303561653"
"d650b663c3b5f6fb392b6326366efa9a","182.393444002942"
"373ee4a3a775a733770ca3f790b8b9ac","181.718020215971"
"05ff92fedb5be47920fea08e501238b9","181.561362940606"
"2eb70248d66e0e3ef83659f71b244378","181.286022743854"
"427165bf50f8ca07efc7bdc2bfcf1688","181.159322144901"
"f6122bc84774df1b372bdb3bb88ddb9f","180.263704980601"
"40db9e9aa57f7bb151bcda6b0f9bdbb7","179.954202928176"
"86bb7c4b535e49a541baf3266b1c95b1","179.360159084081"
"1996942dc085d7773ba77a529b163cd0","179.065994380098"
"1d2732ef8321502ee8488e8bed1ab8cd","178.897456661631"
"e24fc9fcd865784fb25705606fe3dfe7","177.836083872966"
"b2eecf5ea250510da76590ca79d60e5d","177.258157909459"
"0adac9fbd9a2b63cccaac4f8756c1ca8","176.925322487128"
"f45122a9ab94eb4f3f8953578bc0c560","176.737135505618"
"2ff6b7bff164ef05590a52734e1296da","176.239217339874"
"e5cbe890e679490127e9a390b46bbd20","176.076659583262"
"37dd29b36c458d82f74a953c40c43645","175.988259343587"
"3d4824f20035949c710eaf111f869d39","175.226166184036"
"23d7c96d4a1160db1c726b248601b25a","173.370079980537"
"0b35c634521043bf4b47e21547b99ab5","173.287643600053"
"4f1f1c8666cdb6442f775c4e8caed465","173.241161390704"
"e06f09ec0a4aca210779cf1cfc63cf19","173.138014787383"
"6288c69c4ce638e59925e59193f98b16","173.102734866269"
"b33e7c55446eabf8fe1a42d037ac7d6d","172.811985107634"
"ff063b022a9a0aab91bad2c9088760b7","172.410412711020"
"fe26f3ecb51a15e6d8335cd92da42562","172.285596308101"
"8b87cd0d43d49b9bdf40f56229364d59","171.175442163881"
"8a9260f2b0340411d6d2a56bcf4f7378","170.970838969041"
"c35affa65afd250151285c5917fc1c8a","170.953209972788"
"269cff2d3c8d205c11f37a52402ea93b","170.236757546659"
"93dc87703c046b603023e75222018b45","169.232782265299"
"aeb36d67f1414f234d42a29e27cf1f17","168.867216080170"
"713e3a23ca5e47786eb6f0d99f94cfac","168.794747153656"
"17306570e772e7718c92a562d33f5f1d","168.599015489989"
"5d378b73ab7dd6f0418d743e5dcb0bd1","168.395792278616"
"8444e55c1f13cd5c179851e5ca5ebd00","168.215071434245"
"6bbcb8924baf70b7fe2fe2097e8cd407","168.129898914770"
"78744a20ee2f80ba64f6804c25def2b8","167.730438501782"
"6861de0f40cacb0602e473c51639f980","167.584307141212"
"750303a20e9c56b2a6bc45cdce0b897d","167.425737212661"
"4d600e08ecbe08258c79e536c5a42fee","166.724771811853"
"42bde9fef835393bb8a8849cb6b7f245","166.681623046869"
"5b33b527da3c5b969cc99dc435cad09a","166.216174042225"
"a1474fd46fd3430168f7ec202da39408","166.200056531906"
"7ddcbb64b5bc1ef36ca8c151f6ec77df","165.560021214939"
"744dac408745240a2c2528fb1b6028f3","165.480767567964"
"2f09f7d37a97956d11cc1a7cadd5262b","165.123346916690"
"bba74270a87732727b5a3b4fd9ac1c39","164.939515891247"
"0691148aee60ca47977c187804f935ae","164.868461448973"
"5075aaa8404020ae6aa8bf4792099b41","164.257073929765"
"f680f85bee2d253556ac91be391d2c82","164.046884616809"
"e439f7176d763f92de325271111b2fd5","163.323092001567"
"fce62094ffe6a4009188ec44e681dfdd","162.629155386782"
"a5cba26a62b8b4d0145b68b841e62e7f","162.559947915001"
"71592660bbcb6a4664e97b6f8b68babc","161.909509059257"
"05f51e13da97139648b8125c31e5f51b","161.771324741920"
"7aa538dd6e114e503a2e6154ea352253","161.687032349536"
"afa6714acee029b2dfdf357e5579cc03","161.337590394380"
"fcb5ace8bcc92f75707dc0f01a27d269","161.177229640319"
"f4c4daa86e30c7e5a553a8d518ac03a5","160.443182186914"
"8a40ae794fa3f9892cee24bd5af0488b","160.296313172408"
"9a03a4e9eb0b947652fae4f6121a3f5e","159.647975842089"
"4e85b538b0dad58852641540686d0e14","159.627061302274"
"08cdbae123ff67ca4e36d9d641ce0119","159.324216667356"
"49cdc90518a4f82676b38b3c1aa43ff6","159.279628327040"
"381c83fdca332ea6afd896da20bf6e4a","159.218412986113"
"f3295428338a40977a03f555246a70f4","158.466376559824"
"dc317f341ab0e22f39acbd9dbf9b4a1f","157.953592394324"
"5fd924b4836098a5be0ecf81ba054ce0","157.159318618310"
"3d621842b2ed28e2b474132480edac3c","156.593111133423"
"87d30a6a0cbf89356e49324971ab1d24","156.195445946925"
"729f06993dac8e860d4f02d7088ca48a","155.714931079173"
"17eea220a40cc0d2c0c5346379682398","155.660463937807"
"30829ded4523ab9224b93bc49a62c95f","155.328672972223"
"bb7a14e229b1c95156719c3d9552eeee","154.984447313564"
"75d34ebb1bd0bd7dde40dd507b8169c3","154.858089789962"
"5abb8ea023c77787f2c15da891c8d384","154.775933993595"
"5b8154610ebb21fb90eb587365e673df","154.602837520895"
"7ecef8194babfec876ca720714327841","154.560560830652"
"0b90b6df587eb83608a64ea8b390cf07","153.726738143000"
"e73bf2cea7fe4b0b4d287a7568ed1099","152.305426692551"
"7402d13c03a7e91366337cd1de471144","151.943645364545"
"a420f60ff1aa9acc80d0e42959f2b313","151.715136175522"
"0417b067eeab773d2f7061a726dc477f","151.401243034222"
"83b08de96980757220871b31bf6cffca","151.151778906722"
"e81e1f9c3e762e620f3fb60a51499e16","151.136124870428"
"8c3b533c63cca56240f94f1e3a6b18ef","150.444486961613"
"293dee954235e4e4e43f129313625ebe","150.322451036810"
"76d64c4aca3a7baf218bf93ef7fa768d","149.284826947323"
"a2b5b6105ea5942300631d2e76f4ffe0","148.990271012070"
"e9729944ba65dc3ce425e0c5a22ae7b2","148.508930707887"
"d50d79cb34e38265a8649c383dcffd48","148.136783442239"
"7a9c12e235c36247c3c81f50d6ea9cea","147.364174750853"
"25e6ffe976bd75618accfe16cefcbd0d","147.363733656055"
"1f867308a0ce13133a4e639ff4de0c02","147.142992845700"
"cee48807215b30a12ca2ca10ffb5f250","146.994044391610"
"52f976b17ea7f2f087f56dcc419328f6","146.727866019603"
"1b938a7ec6ac5061a66a3766e0e75f90","145.721918002625"
"4978a02ea9c8be7a9b5480680f40334e","145.679748900683"
"88ef59b51bdaa941d10a853429f2b6ce","145.027600821361"
"2f73e04d12cdf0c945ded66bb3fcf6c7","144.937917744116"
"73a63f72308aa20a46f4b1632018f196","144.692775726921"
"8090490573c6c0aa343a7231ebcb8c86","144.071955714444"
"7d13fca15225358621be4086e1eb0964","143.541254814733"
"7586919161935337bf6b6d7ff5779648","143.194861029170"
"7299e27ed73d2ad986de7f7c77d919fa","143.036600120441"
"8132b9bd16876e1b0f8808d43825dd48","142.663251516757"
"25c5c91f63607446a97b143d2d535d31","142.551223931294"
"5acd070dd3fe441bbb2ec1f1ede515ee","142.323653634695"
"b2ba3715d723d245138f291a6fe42594","142.058215065696"
"2089a6d640999f9b9141ac719b2af596","141.711542503984"
"d63c73efd41eb002280e7ec831424edb","141.421356237310"
"36a968b544695394e4e9d7572688598f","140.445267741833"
"681fce914360217db47784ae28905a96","140.132091132032"
"2fb25ab44bdbeae6a4d816e0d0c9d500","140.113875936682"
"77e4abfd739aed9c46480f90f81c0eb4","139.139081940347"
"2528513dd95219a6013d4d05176e391a","138.662569752933"
"a5259c149128e82c9d6d46e0c1c812bb","136.928063047719"
"c66dccfb3f109511246da627dd5a2498","136.837981152378"
"e0eabded302882513ced4ea3eb0c7059","136.761909901844"
"cc5a78bbad32776dc4e3af205218368c","136.753718326942"
"430315b7bb4b6e4b3c978f9dfa9b0558","136.630214360479"
"656591be56071d4c9ef4e5fee78a578a","136.131620800673"
"65febd49fd28ec955651299159b1f527","136.082267797735"
"4b1eaadf791bdbbad8c4a35b65236d52","134.897151080528"
"b45d7ebfb7378630f1bcd74b6ff86ff7","134.806528031843"
"e51f22821f0c12a16ad5c020cdcd55e9","134.749881972737"
"9de4643a8dbde634fe55621059d92273","134.749809897252"
"ba89796db68db180bd389de96b2ff3b6","134.350288425444"
"67225bff54a172ff67579aaf583efd78","133.807697835364"
"f3b80352b986ab4d1057a4b724be19d0","133.504546229972"
"b0398568231ba5e6734af1881671a317","133.500277246903"
"6ec1a01e866584bb679eb9b098345919","132.861363473101"
"575df70bde3f9f2b30bf8d2e9910d725","132.518001644320"
"4bfc7a4a1cf8d4d2121c27422d9e50b5","131.724039042000"
"fac1a9017ade7bdc94058fc1c969f355","131.278500414619"
"e8b3a3a38279a82f0e5d006d5e5b7d2c","130.816956744006"
"5c243662ce92d84573bfaff24c3e3700","130.107371897913"
"40d54b51e962dbe09cabbcfd33298dee","129.988816784492"
"04aa0a1c5ce6b222003403a3e11c3cc0","129.690525301354"
"3d2531eccfbde1d7c8db7a3a12fb267a","129.052969073426"
"e6a69c4a27dfdd98ffe5aa757ad744bc","128.705658192400"
"710e3548e02bc1d2831dfc4f1b5b14d4","128.484953143869"
"7202e2ba20579a9bd1acb29e61fe71f6","128.275868020834"
"f3c38ab652836d21de61fb8314b69182","128.255771243024"
"f9903dd0f812c7e771fcad47b6fff231","128.088511064290"
"01cf7e3d21494c41fb86034f2e714fa1","127.718321272076"
"e5f9e61ceb5f523cc966e0f34095032f","127.594409490907"
"1b1ae47a313a825a7ccceb8e2e30fa9d","127.530744956230"
"09f952a5f58d2285b0372551ae8f9b01","127.492871873574"
"45ba18c210d42734ec52c0c1c574e9ee","127.288112357121"
"96493fab2fbb13a14d0c0e8772eef5c3","127.050748164373"
"a416b6a846a11724393025641d4edd5e","126.918153719959"
"056b4ada5bbc2c50cc7842547dda6b51","126.857049947288"
"900ba814c251a692506d7834c1218441","126.645909002921"
"2b1a40c1daabc6ca280c4b815c101841","126.141480259337"
"aced59e9b31ef866a94f9e7f29d8d418","126.121954272900"
"bec568278124768c474ee90971ca94d1","125.935717729324"
"2156f2671501a81034d7d07f217609d0","125.097226690047"
"ea67327e24487bdfac5fbfa37ea124df","124.202823511670"
"1c68394e931a64f90ea236c5ea590300","124.003164034613"
"c7dcd301ecfe5ab7f778ac172cf74be7","123.769134648614"
"ea1776927851da2532aa70d6a32c095a","123.610692633499"
"167fd940acebc789debd6eb418c46e38","123.370082597038"
"4e17c65a516f69d023a2ae78b84f28d6","122.738521758997"
